ph,temperature,tds,turbidity,is_anomaly,timestamp
6.975465681465178,19.601454096729537,75.07518368622762,1.4688884147807153,0,2025-01-01 05:59:13.000000
7.234720533576417,23.534664806942953,53.7484017800112,2.3399133057333477,0,2025-01-01 06:15:18.000000
6.7478441723580085,23.759947988383402,67.13519154594908,1.6545760808270122,0,2025-01-01 06:30:50.000000
7.34932954460031,24.38889514643338,192.21063857755786,1.6948869829018474,0,2025-01-01 06:46:20.000000
6.968031136079227,23.44798620772313,105.93457517631582,1.3004314069759928,0,2025-01-01 07:01:53.000000
7.122820523238884,24.545424467191083,136.09301947634845,1.123958593675694,0,2025-01-01 07:15:10.000000
6.983707625300035,31.833493247085602,107.73621510256656,1.7224149521893142,0,2025-01-01 07:28:48.000000
7.930098602129981,33.53816484662297,150.3081534459915,3.181683893737945,0,2025-01-01 07:45:56.000000
7.183085552397625,20.99278456304796,124.44397356997787,0.7779109023928457,0,2025-01-01 08:00:51.000000
6.776464303826882,15.401246681681464,112.15184794759868,3.4239315610224526,0,2025-01-01 08:15:13.000000
7.556274471968535,25.796944430113808,149.9193216703691,5.526938215697519,0,2025-01-01 08:28:47.000000
6.7277411031742345,23.98409934276623,92.29489524036681,3.1107332536834225,0,2025-01-01 08:46:36.000000
7.306998382816267,27.269835454016867,135.3347720208567,1.0799272470140133,0,2025-01-01 08:59:10.000000
6.39736521865965,25.130250255091905,112.59200952111159,3.0335566711346704,0,2025-01-01 09:15:34.000000
6.673611542159263,24.055311182817995,117.82958263004795,3.8298005286583026,0,2025-01-01 09:30:57.000000
7.322759631004632,28.01310884202154,79.34898088080364,4.142733794698762,0,2025-01-01 09:46:33.000000
7.4843725137868455,29.103565155619147,108.31733594559816,2.6836583118746358,0,2025-01-01 10:00:00.000000
7.25670317507991,18.510319847086322,94.54444322792824,3.142498697188374,0,2025-01-01 10:14:22.000000
7.13792877978821,20.673709724387987,175.33668602490442,3.3899360940836627,0,2025-01-01 10:29:33.000000
7.107020602496534,23.791894486049245,50.0,3.0917842644748195,0,2025-01-01 10:44:25.000000
6.578288338029935,24.14768668702096,166.10778440309696,2.5061219912202692,0,2025-01-01 11:00:30.000000
6.903514035039678,23.38998973265525,50.0,1.325384567285613,0,2025-01-01 11:16:23.000000
7.0259933865126705,25.67353686527125,146.67251829534064,3.2972722860978085,0,2025-01-01 11:29:05.000000
7.615623375625239,28.23778016325312,78.59209544261087,1.438812284091012,0,2025-01-01 11:43:28.000000
7.336362558428343,31.452763157725386,151.1741493272705,5.167369595907877,0,2025-01-01 12:01:40.000000
6.503237937372105,26.55176419465895,111.37298632092947,1.2135220374561115,0,2025-01-01 12:13:13.000000
7.338187285919097,21.142911504375522,50.0,2.9709209813052686,0,2025-01-01 12:29:12.000000
7.054841698798154,23.54140017638856,192.5149139393257,0.4825234271392394,0,2025-01-01 12:44:48.000000
6.940694723581642,24.1323561814924,158.31640544662525,1.4737050044520243,0,2025-01-01 13:01:53.000000
7.45380228498351,26.449065108267185,140.22453455714316,1.320147080191535,0,2025-01-01 13:14:29.000000
7.640024145497514,26.223715683513753,86.22118161883348,0.29656699489806426,0,2025-01-01 13:28:28.000000
7.55316434972543,32.99904549280556,164.72874357526265,1.3690423933967075,0,2025-01-01 13:45:12.000000
6.867150899550152,22.664132052771716,56.79229318287337,2.3777705653017445,0,2025-01-01 14:01:33.000000
7.048509531353489,25.517367351641067,52.06836383579765,1.7730104522139947,0,2025-01-01 14:16:06.000000
7.310527563794559,34.0951810397296,53.263324681720476,3.4449669459125976,0,2025-01-01 14:29:32.000000
7.598375301598576,21.967972654035247,76.42345002084112,0.8222487963619086,0,2025-01-01 14:44:16.000000
7.0057193635718455,25.12588538028952,81.72651067818705,2.860803436773388,0,2025-01-01 15:00:25.000000
7.12677916776651,20.18437819996841,100.00162058813844,1.2759731208771934,0,2025-01-01 15:14:10.000000
6.781829262757799,24.538776843164865,98.41255101892662,3.324190330888526,0,2025-01-01 15:31:24.000000
6.735499127914709,20.714121183391253,87.35316960385245,3.008202622939426,0,2025-01-01 15:46:08.000000
7.512266948043117,28.138402520240152,50.0,3.2035752101046104,0,2025-01-01 15:59:48.000000
7.736293063994765,24.238962592551648,126.78359630333237,1.8870538421402905,0,2025-01-01 16:14:51.000000
7.1848949907142945,19.941234159078643,106.73139296577604,3.609503418213858,0,2025-01-01 16:28:47.000000
7.563246480342455,27.105245164307284,85.37860044636068,0.10766803513239029,0,2025-01-01 16:46:47.000000
7.327187043992261,25.079565286927135,185.76636755665555,2.6416502996030156,0,2025-01-01 16:59:24.000000
6.944194671582959,27.465749105838185,106.84051791537554,2.4435633140840873,0,2025-01-01 17:16:39.000000
7.350991553231954,19.41074378496498,123.47938675155646,3.2061979716309996,0,2025-01-01 17:28:43.000000
7.824522954453873,25.05087318579561,162.33559458329637,2.0814652410208163,0,2025-01-01 17:44:58.000000
7.202773177711984,26.79820463645532,50.0,1.3018640791224965,0,2025-01-01 18:00:45.000000
7.853798624112028,21.73414137571823,121.05430632914951,1.2369725016146198,0,2025-01-01 18:15:10.000000
6.1556338360119485,18.196301735737677,161.92218353394776,2.4760833551257293,0,2025-01-01 18:29:57.000000
7.511430226198926,23.684997838214233,116.59611841562639,2.235598530092179,0,2025-01-01 18:45:35.000000
7.233277698770613,27.785265124931236,58.26206728705783,3.604485794360879,0,2025-01-01 19:01:01.000000
7.0659997188098895,27.72987268247793,97.74451960988388,3.6830426143421158,0,2025-01-01 19:13:44.000000
7.228434013562547,21.043452067462027,129.5803582867393,2.573642882736195,0,2025-01-01 19:29:25.000000
6.408435123453679,18.168962903333078,50.0,2.6956533948224144,0,2025-01-01 19:45:50.000000
7.151351965706778,21.04311207596947,50.146774215084584,3.9436301608255673,0,2025-01-01 19:59:46.000000
10.92332640348251,23.29576963616439,124.47153436381507,1.8139981707885962,1,2025-01-01 20:03:53.847344
7.345144252477513,21.41284693092904,220.5265280752468,2.1889718613579583,0,2025-01-01 20:15:40.000000
7.763873737901822,25.120130609449888,139.38970802897836,2.2226804534308338,0,2025-01-01 20:29:53.000000
6.971294975863657,22.768551706312362,192.63137399710433,0.9270831561702403,0,2025-01-01 20:45:20.000000
6.912031586584267,19.994187542301116,157.49608169019507,3.589037030399434,0,2025-01-01 20:58:40.000000
7.032570543817104,27.523442461125274,138.04518125308675,2.1736494397815855,0,2025-01-01 21:16:04.000000
7.538846012745994,23.679947347076677,102.37100145736149,3.5906323021380886,0,2025-01-01 21:31:56.000000
7.367822916965788,24.78432284881127,142.58444765797938,0.8495034781199267,0,2025-01-01 21:44:40.000000
7.0061049793718,16.252702578649206,194.3670484782815,1.5834011875470988,0,2025-01-01 22:00:12.000000
7.362079211241019,15.231366416344963,158.38103945792278,3.129060450471571,0,2025-01-01 22:16:47.000000
7.245039693079054,17.578350320953565,129.16267320777254,2.544116303342375,0,2025-01-01 22:31:51.000000
7.564052364104588,21.096368787717115,112.77109275254989,0.6923826864122693,0,2025-01-01 22:43:07.000000
6.895473327687902,25.618688019890715,147.3171782637469,3.1237232381055198,0,2025-01-01 23:01:13.000000
7.068787927156832,15.072438320294095,96.48204293135684,0.4036206449226377,0,2025-01-01 23:13:43.000000
7.030090561232003,29.231867845090406,144.72701754370976,2.9903857097382107,0,2025-01-01 23:30:50.000000
6.604340215793134,23.831971190681706,88.97530752820781,0.8625394220132359,0,2025-01-01 23:44:44.000000
7.354719446155554,28.4380058415277,100.93647914161363,3.469184044548851,0,2025-01-01 23:59:20.000000
7.297065086415316,19.18899400900953,66.70651869360952,2.1947442614160035,0,2025-01-02 00:15:11.000000
7.189906384753233,25.22375182115322,95.45659017305225,2.3759496407078644,0,2025-01-02 00:28:18.000000
7.097190030896683,23.525674334492415,87.09164722442434,1.8846521794911861,0,2025-01-02 00:45:41.000000
6.67163117062227,26.713259907293725,206.27608889159637,2.02889530263233,0,2025-01-02 01:01:09.000000
7.046707062769136,22.18319496539614,73.68218972804145,2.135248711245406,0,2025-01-02 01:14:20.000000
7.065470456661792,24.977754288756685,137.68325212860816,2.796441883710296,0,2025-01-02 01:29:28.000000
6.88976571878501,27.47751571075115,72.73459748527654,1.9785426391908063,0,2025-01-02 01:45:12.000000
7.114740275348196,20.141808740901723,118.01730838328383,3.7881393899595017,0,2025-01-02 01:59:55.000000
7.413024370293344,23.971056142093726,135.6410699190885,1.1021158016163075,0,2025-01-02 02:14:20.000000
7.949889744807465,15.260083076770727,50.0,2.989466270441191,0,2025-01-02 02:30:18.000000
7.306553216146603,25.9247086982928,50.0,2.7402307532859695,0,2025-01-02 02:43:57.000000
4.861583076197799,21.994275073782966,122.25825616178753,0.4086094692610249,1,2025-01-02 02:59:20.421244
7.314661902361424,30.960401051180305,72.47470206451375,3.4662052350293444,0,2025-01-02 03:00:23.000000
7.1710391567930705,17.89410680027971,51.50671887089703,2.1910513937933933,0,2025-01-02 03:14:19.000000
6.437029768761703,22.16155468246936,121.33340836423267,2.4649805911848706,0,2025-01-02 03:31:17.000000
7.18926063184985,26.42735616431194,123.43030995111974,2.4700069737116124,0,2025-01-02 03:46:49.000000
7.240204838079406,23.40645908273904,68.17252297295852,0.627879122623637,0,2025-01-02 04:01:50.000000
8.188050511079206,23.54593171352192,122.68523981558111,2.456553716164809,0,2025-01-02 04:14:21.000000
7.111871555950851,21.22839643997767,99.46226453481438,5.946341545303301,0,2025-01-02 04:31:57.000000
7.327018582660493,20.856439271413603,115.34469544261296,4.053516336030735,0,2025-01-02 04:44:57.000000
7.196178348538232,22.786490854876305,89.15766142392836,1.138205554792067,0,2025-01-02 04:58:02.000000
6.735090992991474,22.88556920414114,143.90836096489735,0.26218340840867715,0,2025-01-02 05:13:17.000000
7.633474909748862,18.145000723592688,199.25890689425896,2.1377027332460523,0,2025-01-02 05:29:55.000000
7.473220179857303,23.005726641726366,156.1271505549162,3.368818450119935,0,2025-01-02 05:44:49.000000
7.517025076369056,29.30023739879721,189.6056796374018,2.282765984810569,0,2025-01-02 06:00:14.000000
6.815751853143226,21.610819435445777,55.04269197143599,4.49381526070888,0,2025-01-02 06:16:22.000000
7.781217587325678,18.189626812191616,90.02567525436518,1.3945939256652018,0,2025-01-02 06:28:46.000000
6.624351451903721,22.360918546203628,149.53324963005846,2.5175746563871346,0,2025-01-02 06:45:22.000000
7.448037596019215,20.078569663397758,196.30883446790241,2.0954233517937912,0,2025-01-02 06:59:40.000000
9.132945332168811,24.39768886786848,115.27296190045843,2.621558388211731,1,2025-01-02 07:04:00.483816
8.05975364047607,17.76857796908939,153.95695363674665,3.5465714603245795,0,2025-01-02 07:14:01.000000
6.8167680136016635,23.588593206115313,68.83291660944879,3.6521820049815545,0,2025-01-02 07:29:17.000000
6.970803867033937,20.39985834727781,100.08775864719904,4.05585099019006,0,2025-01-02 07:43:22.000000
7.2591139342880755,20.979504250573214,137.38784456657785,2.531741839110877,0,2025-01-02 08:00:43.000000
7.002275411684604,23.976433354838218,111.35076345203544,4.249683701930011,0,2025-01-02 08:15:24.000000
6.574642365644086,16.890767043544507,79.62151832187467,3.209771200973543,0,2025-01-02 08:28:21.000000
7.2338469492829205,16.894822368980165,109.35202692042897,4.401726828455131,0,2025-01-02 08:43:23.000000
6.750822324346608,26.3187132678525,124.17841491757096,4.484241734073838,0,2025-01-02 09:00:34.000000
7.4185024307651375,15.830094675395141,66.88940229006565,2.527642321300159,0,2025-01-02 09:13:16.000000
6.8226516419462655,19.955863004789048,165.37504318016846,1.8099839845129795,0,2025-01-02 09:30:30.000000
7.8179260313344265,16.223460068529757,95.3433534579433,2.7853935870342585,0,2025-01-02 09:44:10.000000
6.875980165272227,21.950681807823724,113.80270411793413,3.424814596268232,0,2025-01-02 10:00:07.000000
7.085815859400139,25.657977789688296,171.75955726773995,0.45876953082906397,0,2025-01-02 10:15:04.000000
7.534904201279386,24.531074913982653,113.29891949161888,1.752866701930698,0,2025-01-02 10:30:08.000000
6.736280256712341,33.693199567938116,167.8982284251178,3.218477877812338,0,2025-01-02 10:45:57.000000
7.2724228881701825,28.424913882282965,63.13322436195717,1.472168840085601,0,2025-01-02 10:59:02.000000
7.712868027018652,20.61062554275847,145.8871005224667,0.9674768931505807,0,2025-01-02 11:15:01.000000
6.547164172644074,19.505386360774317,162.102889255375,1.400908171758646,0,2025-01-02 11:28:49.000000
7.293129699465689,34.815536569703504,81.94320684813962,2.059406976378809,0,2025-01-02 11:44:30.000000
7.3117149451318,28.372387005843944,111.40050407972066,1.6439671679761352,0,2025-01-02 12:00:06.000000
7.4870077386912826,26.849378324729507,116.38184090869491,1.7935118849449327,0,2025-01-02 12:14:37.000000
6.728754064245006,24.51102205176705,133.62798234678922,0.39538734692457933,0,2025-01-02 12:30:44.000000
3.920703697452953,24.61157929255031,76.56434894707444,2.9697045754215847,1,2025-01-02 12:36:27.707852
6.66258984363765,25.369502362199533,146.23376553295918,4.108645999829534,0,2025-01-02 12:44:48.000000
7.399615928002341,18.413881429142183,74.64725639159978,1.2566942215039791,0,2025-01-02 13:00:06.000000
7.325150307153346,25.143991949048353,115.80103938307958,0.28825806978709867,0,2025-01-02 13:15:22.000000
7.314304409371749,24.841791717854832,205.2404120262726,3.362697527582496,0,2025-01-02 13:29:49.000000
7.3495064613799315,20.80278384355179,172.2679157835115,0.9211375442117835,0,2025-01-02 13:43:55.000000
6.913965434510601,22.277865847417406,161.45306949355478,0.4843941146077221,0,2025-01-02 14:01:29.000000
7.295653407402876,30.26665329555487,111.15106127023851,2.74924770560527,0,2025-01-02 14:13:55.000000
7.347326302889041,23.895258455935355,227.1808193852794,1.4173697881850327,0,2025-01-02 14:31:15.000000
6.9126044425173925,32.7272923720058,173.84438778679623,2.2048843872951815,0,2025-01-02 14:43:28.000000
7.962136923644402,17.35340381074031,122.77462117422526,1.313743197847885,0,2025-01-02 15:01:34.000000
7.364401334673677,21.77551366507692,128.71185797286856,1.5409422220496842,0,2025-01-02 15:13:42.000000
6.739678845815138,17.656597069647997,92.3634723528093,0.8198699358537965,0,2025-01-02 15:29:25.000000
7.454353497354857,19.249492627320638,141.19262063678858,0.5805243939779418,0,2025-01-02 15:45:27.000000
6.801391127004551,20.432295152625237,149.7085901801363,6.272916028883469,0,2025-01-02 16:01:33.000000
7.512205571132926,24.893922523036334,154.05633015643366,1.0207648611452667,0,2025-01-02 16:13:11.000000
7.652319215897651,25.346404954279375,110.36208799768886,0.31194828878304154,0,2025-01-02 16:30:03.000000
6.873742582893628,21.492459909062667,50.0,3.4372733542927065,0,2025-01-02 16:44:48.000000
7.585503106061364,15.666564667316687,126.9316724311441,2.637252791682858,0,2025-01-02 17:01:46.000000
7.335059663906988,29.39298526323572,155.43135504136706,2.264744442644768,0,2025-01-02 17:16:37.000000
7.516035713709571,22.421128412854934,68.87444624477706,1.655297859714144,0,2025-01-02 17:28:13.000000
7.979560526130409,19.165114862673473,114.73688027264457,1.6557839653035833,0,2025-01-02 17:46:08.000000
7.089353122974438,24.19698326825125,188.4524414739441,2.1246675176017127,0,2025-01-02 18:01:55.000000
6.891705911259512,24.3063242655922,61.316756700764415,3.7876265843727017,0,2025-01-02 18:16:31.000000
6.8626974795891265,22.227161192888186,100.94919797040845,2.1456158942268972,0,2025-01-02 18:29:39.000000
6.92238395467766,24.111267726280737,194.99659056088805,3.879403530393287,0,2025-01-02 18:44:15.000000
7.132998586185114,18.531940456600797,126.89709272605162,2.5051377530518475,0,2025-01-02 19:01:08.000000
7.329666486982518,26.619251602402464,93.16024195087314,2.291664307382428,0,2025-01-02 19:13:08.000000
7.328337568607848,19.270414674831816,121.0978771345843,1.3205075359538863,0,2025-01-02 19:29:36.000000
7.542813270234852,20.86987762334703,160.7731636008534,5.200674245321311,0,2025-01-02 19:45:04.000000
7.188631101340114,25.868171841613727,109.17817948890408,2.6080691517171855,0,2025-01-02 20:01:35.000000
7.7853824663595805,27.892178309692646,146.6150092439878,2.3927609727137074,0,2025-01-02 20:16:20.000000
7.080574959047208,29.288861018639608,131.76854037780018,4.672120501989536,0,2025-01-02 20:30:31.000000
8.271335760929182,27.318593891167293,139.2651005870521,2.8918235040930615,0,2025-01-02 20:46:41.000000
7.421363445669409,22.058807189402522,153.1212861662014,2.977413334496515,0,2025-01-02 21:01:16.000000
6.831133572395146,16.73889927271293,103.92092014895431,2.3106637629432107,0,2025-01-02 21:15:15.000000
6.7735359736317,28.679674034036765,75.67708217098463,1.3449257727861557,0,2025-01-02 21:29:18.000000
7.395539049577941,28.305037808801664,150.0706776587144,3.7835817383464456,0,2025-01-02 21:45:52.000000
7.086053467689763,20.404162285031592,112.83313053318909,0.31666725353261155,0,2025-01-02 22:01:00.000000
7.473581639917869,26.6699798480134,99.90605154801482,0.9575630876244232,0,2025-01-02 22:13:19.000000
7.3913295956973215,21.058700759415753,146.34321313874977,1.0131584545924877,0,2025-01-02 22:28:57.000000
7.183484906911386,28.979855023775908,181.36793841133743,2.3074235983392644,0,2025-01-02 22:44:18.000000
6.8963381111796656,21.17604571028589,111.34463172262382,1.9639835912221277,0,2025-01-02 23:01:33.000000
6.614217909161905,31.12872035226292,125.45217126794054,0.23002958888927594,0,2025-01-02 23:16:43.000000
7.050466527540811,26.271698777271645,57.875919292636716,4.819827442463222,0,2025-01-02 23:29:09.000000
7.570589343715025,30.23746374214737,108.45291900304976,2.9110628959765856,0,2025-01-02 23:44:41.000000
7.2575674684145834,21.17194274179468,132.40954999341272,1.4725983960314868,0,2025-01-02 23:59:50.000000
6.716550689839748,24.746031746311036,119.07877633132041,2.4983209250508227,0,2025-01-03 00:15:40.000000
7.241527146164721,18.989000182093353,98.20397279745214,2.6399841307844896,0,2025-01-03 00:31:08.000000
7.369265870359983,26.493427166400302,159.17783743547332,1.6002700728871901,0,2025-01-03 00:45:18.000000
6.844085095019783,26.544492840285535,121.21432841432888,2.519455927891231,0,2025-01-03 01:01:39.000000
7.277769904497553,32.4705836854696,246.51000321679115,2.562513500850644,0,2025-01-03 01:15:10.000000
7.222626236038696,24.515887533238935,128.66072110191533,3.309300497978712,0,2025-01-03 01:29:49.000000
6.759882021672517,25.83776259606315,50.564526453740704,2.044298261825423,0,2025-01-03 01:43:48.000000
7.34620308628642,21.382018814400766,64.19843027848815,2.410432383035562,0,2025-01-03 02:01:04.000000
7.4425181876444855,24.654302282328054,143.57878309557054,1.8138881008881755,0,2025-01-03 02:14:06.000000
7.6092810137666795,21.69519919718961,90.42949563633138,1.4091893051683073,0,2025-01-03 02:30:36.000000
7.608686226853852,23.334651972868944,93.70803012658341,1.098208397224976,0,2025-01-03 02:44:59.000000
6.626546033724848,23.859671944872293,64.92725949684655,1.0116945996377327,0,2025-01-03 02:58:10.000000
6.815946197963701,21.613423364392087,95.00159326054191,1.4602108453440366,0,2025-01-03 03:14:40.000000
7.4064106516430925,23.187275592660654,130.29138570938395,1.6876257422715506,0,2025-01-03 03:29:48.000000
7.40555983403786,21.352420546444588,135.41178162494143,3.1850999957918296,0,2025-01-03 03:46:02.000000
7.366897005742583,21.810624148169442,68.87788451788072,1.6670980537512166,0,2025-01-03 03:59:46.000000
8.745000828109445,27.46358308901125,159.73723657476646,1.6826455704723233,0,2025-01-03 04:16:43.000000
7.4519961484728485,23.803190495056146,61.58166125070224,1.6398879533901802,0,2025-01-03 04:28:49.000000
7.662724262486305,24.76655466552306,138.7592810816624,1.9238418304519591,0,2025-01-03 04:45:22.000000
7.555459875838874,16.749938412707518,135.35229084873754,4.131701283957967,0,2025-01-03 05:00:11.000000
7.471441607592616,24.69722541330411,70.99640341679306,1.6055791012602558,0,2025-01-03 05:13:31.000000
7.086182762344968,25.210107331888626,68.38433406425911,2.7694320737069167,0,2025-01-03 05:30:59.000000
7.486183975808279,21.542237393991716,140.2625847859768,2.5251944941274265,0,2025-01-03 05:46:54.000000
6.900147744193277,31.54042999499519,90.04328895541877,2.1894691466159646,0,2025-01-03 05:59:01.000000
7.1215248651627165,15.134632659481566,109.28226374931755,1.1360883061749922,0,2025-01-03 06:14:37.000000
7.000328665096999,26.374025681740232,152.10026930136502,2.9433360951722887,0,2025-01-03 06:31:21.000000
7.220104451689854,26.05674334006739,143.43376688264416,0.6214347553096836,0,2025-01-03 06:44:33.000000
8.148670711246682,25.291769819432186,73.73026778958973,1.1355547163673805,0,2025-01-03 06:58:40.000000
6.4731412445928855,24.03859786140671,117.63463265327918,1.957245514546656,0,2025-01-03 07:16:29.000000
7.437324107618847,25.482122072933596,74.98552581362001,2.29464278574871,0,2025-01-03 07:30:24.000000
6.5483154945816375,26.552027689963783,162.6107700121403,2.7640924341563524,0,2025-01-03 07:45:12.000000
7.004684587978821,20.311143999169136,195.40156985211595,4.338120137490614,0,2025-01-03 07:59:11.000000
7.620054695235908,24.627942491107703,74.69185789991394,3.501676760394787,0,2025-01-03 08:15:05.000000
7.2470982251789815,22.592198183390387,116.03188273219874,3.0497800801629893,0,2025-01-03 08:31:51.000000
6.775657869383248,19.189781243795622,166.63130799524112,2.3578323140138484,0,2025-01-03 08:46:57.000000
6.909549180480027,26.382325492374672,122.52172135198903,2.464763195861548,0,2025-01-03 08:59:08.000000
7.469296780433312,21.36937960148464,151.27518221776486,1.2367719834276494,0,2025-01-03 09:14:20.000000
6.909804917450244,17.756365998733017,123.70292519854034,1.0911398443831546,0,2025-01-03 09:31:50.000000
7.294363877927272,21.33597884169473,67.65548953986236,1.237299393285534,0,2025-01-03 09:43:38.000000
7.209776918988319,20.475075763429228,126.27672174783211,3.7059259265649773,0,2025-01-03 10:01:53.000000
6.927229816160012,27.885522372612208,178.09968041194276,1.4382739215461877,0,2025-01-03 10:16:38.000000
8.06661282981194,24.28382572763738,134.03402337915585,1.6330200297848951,0,2025-01-03 10:28:31.000000
7.451995757522994,29.026501437801592,198.96978406855376,3.442058497656362,0,2025-01-03 10:45:14.000000
6.386211602771002,20.953009740429874,50.3779516717632,1.5083922535540728,0,2025-01-03 10:59:25.000000
7.25495022520187,27.622783144711455,139.78492646103098,1.4188790575688865,0,2025-01-03 11:14:15.000000
6.938768606572031,35.0,89.46874267438247,0.7212179599320859,0,2025-01-03 11:30:57.000000
7.5405288695984565,25.82963178087911,75.20965301416433,2.3993923482031696,0,2025-01-03 11:44:27.000000
4.895496522363146,25.74934127121875,98.80380775760767,2.29936584226168,1,2025-01-03 11:44:32.243042
6.88014971727749,27.620958416150334,189.3932215648268,2.7620426536253864,0,2025-01-03 11:58:48.000000
7.126491196354308,27.04730156228542,105.99892324143896,2.7343754911140516,0,2025-01-03 12:15:50.000000
7.428757137547583,18.921789652985108,102.9584759036577,3.8477676868956725,0,2025-01-03 12:30:24.000000
7.549948011452021,26.715963926759176,139.1347207469893,2.6583615960152907,0,2025-01-03 12:46:18.000000
6.724553493508856,26.063528141938544,50.0,2.315929609342589,0,2025-01-03 13:01:59.000000
7.093411582556825,23.607531323648704,189.88224378481235,5.094243438208596,0,2025-01-03 13:16:28.000000
7.011927674346311,20.72664828951524,215.83822883120763,0.5772286438484353,0,2025-01-03 13:28:19.000000
6.9402340189627445,27.36446953884555,164.61317865946322,4.640212867277842,0,2025-01-03 13:46:38.000000
7.915822980972388,20.43122697278808,140.10860156078465,4.085716234422097,0,2025-01-03 13:58:44.000000
9.852628241250214,24.71732153656627,111.22389626016137,1.3788025928049574,1,2025-01-03 14:10:24.458626
7.384988307148521,33.01222913042074,104.92057924548632,1.7466002970563719,0,2025-01-03 14:16:21.000000
6.675786014351386,24.659036481848734,65.82651981939989,1.1374646890727838,0,2025-01-03 14:31:17.000000
7.614723920924006,19.394267477796976,175.46680382670885,1.202123308873433,0,2025-01-03 14:45:55.000000
8.047963943951924,22.433524940533353,169.74861867341852,1.7053825437985184,0,2025-01-03 15:00:39.000000
7.59625211683078,23.415667612903576,137.78391590799808,3.458839728060859,0,2025-01-03 15:15:03.000000
6.57660298683972,33.648181541274354,132.9039820879838,1.0274388365384683,0,2025-01-03 15:30:15.000000
10.895172961058668,22.162222855622694,117.24536818389578,1.0027436956195084,1,2025-01-03 15:31:18.309252
7.048923952320667,20.586801725623378,138.4630626743778,4.450629047708568,0,2025-01-03 15:43:43.000000
7.677313599226553,23.67658515660114,94.67234552284995,1.8564602270654222,0,2025-01-03 15:59:01.000000
6.907840982371579,21.928835037997608,249.80100756582502,3.4128246527646597,0,2025-01-03 16:14:47.000000
7.353600341069149,25.625036405588286,104.47352411763609,0.5568640958990521,0,2025-01-03 16:29:22.000000
7.499023064651603,21.69564906579978,97.77432219118215,2.9166563194522808,0,2025-01-03 16:44:22.000000
6.833212806173899,19.26130780260016,177.71982023153305,2.4652116110335736,0,2025-01-03 16:58:21.000000
7.168688520819815,22.882709817512765,117.87790386475027,3.0245748054062394,0,2025-01-03 17:15:42.000000
5.906806435893606,22.591005717056724,123.20896499915266,1.417800791309665,0,2025-01-03 17:30:35.000000
6.828338902138056,21.350720508194577,189.95460457658356,1.7821465086997212,0,2025-01-03 17:45:40.000000
7.1028970823045094,21.910685060089705,154.1400657730228,0.8217354793271106,0,2025-01-03 17:58:05.000000
6.686705915736034,28.105513353393743,156.5780213096979,3.3750911305723457,0,2025-01-03 18:15:19.000000
7.842998023490355,22.02119986909377,50.605893449773816,4.044746251424564,0,2025-01-03 18:29:36.000000
6.640309837054014,18.56393303241138,138.8651999590345,2.8121088156079823,0,2025-01-03 18:43:49.000000
